
設備生産性 １１月 ( 作業日 2024/11/01 ～ 2024/11/30 ) 発行 2024/12/02 15:56 

稼働 負荷 段取 加工 その他 点数 段取 実加工 操 ｶﾄﾞ 分 分 数量 
分類名 昼夜 機械･ｸﾞﾙｰﾌﾟ 日数 時間 時間 時間 時間 (ｶﾝﾘｮｳ) 回数 数量 業 ｳﾘﾂ /ﾃﾝ /ｶｲ /ｶｺｳｼﾞ 
ﾄﾔﾏ.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP12 夜 12 38,509 315,560 13.33 8.38 67 4,594 8.2 37,641 
ﾄﾔﾏ.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP16 昼 5 14,278 72,412 3.95 2.85 47 5,010 5.1 25,408 
ﾄﾔﾏ.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP16 夜 5 11,005 44,564 3.75 2.12 45 5,199 4.0 21,054 
ﾄﾔﾏ.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP24 昼 2 2,985 19,122 2.23 0.78 67 3,811 6.4 24,411 
ﾄﾔﾏ.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP24 夜 5 38,552 434,514 5.00 7.10 60 5,430 11.3 61,199 
ﾄﾔﾏ.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP25 昼 4 9,063 59,294 3.17 1.95 48 4,648 6.5 30,407 
ﾄﾔﾏ.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP25 夜 3 14,405 150,110 2.67 3.25 53 4,432 10.4 46,188 
ﾄﾔﾏ.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP3 昼 17 51,847 442,888 20.25 12.47 71 4,159 8.5 35,526 
ﾄﾔﾏ.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP3 夜 11 29,929 224,028 11.87 6.60 65 4,535 7.5 33,944 
ﾄﾔﾏ.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ US7 昼 22 55,204 376,895 14.27 12.02 39 4,594 6.8 31,364 
ﾄﾔﾏ.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ US7 夜 2 1,031 1,711 1.58 0.22 48 4,758 1.7 7,897 
ﾄﾔﾏ.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ US8 昼 43 86,867 625,607 27.25 19.02 38 4,568 7.2 32,898 
ﾄﾔﾏ.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ US8 夜 3 6,913 40,816 2.03 1.63 41 4,232 5.9 24,989 
ﾄﾔﾏ.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ BSP11 昼 5 33,499 382,616 8.73 8.70 105 3,850 11.4 43,979 
ﾄﾔﾏ.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ BSP11 夜 6 23,590 245,460 9.30 5.27 93 4,479 10.4 46,606 
ﾄﾔﾏ.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ BSP12 昼 7 31,852 303,225 8.07 7.80 69 4,084 9.5 38,875 
ﾄﾔﾏ.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ BSP12 夜 4 21,776 164,306 6.05 5.33 91 4,083 7.5 30,807 
ﾄﾔﾏ.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ BSP16 昼 4 21,265 216,570 3.77 4.58 57 4,640 10.2 47,252 
ﾄﾔﾏ.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ BSP16 夜 6 27,009 210,095 8.53 5.88 85 4,591 7.8 35,710 
ﾄﾔﾏ.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ BSP25 昼 1 2,654 15,924 0.45 0.32 27 8,381 6.0 50,286 
ﾄﾔﾏ.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ US7 昼 9 22,865 283,602 8.07 5.60 54 4,083 12.4 50,643 
ﾄﾔﾏ.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ US7 夜 4 20,755 83,020 2.97 6.38 45 3,251 4.0 13,006 
ﾄﾔﾏ.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ US8 昼 25 40,190 210,917 14.42 9.48 35 4,238 5.2 22,241 
ﾄﾔﾏ.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ US8 夜 2 4,344 34,928 2.88 1.00 87 4,344 8.0 34,928 
ﾄﾔﾏ.ｳﾁﾇｷ B 3:ﾄﾞｳｼﾞﾊﾞﾂ BSP24 昼 4 41,974 492,618 6.60 9.58 99 4,380 11.7 51,404 
ﾄﾔﾏ.ｳﾁﾇｷ B 3:ﾄﾞｳｼﾞﾊﾞﾂ BSP24 夜 2 31,608 351,096 3.50 8.17 105 3,870 11.1 42,991 
ﾄﾔﾏ.ｳﾁﾇｷ B 3:ﾄﾞｳｼﾞﾊﾞﾂ BSP25 昼 0 42,500 283,300 4.48 8.80 0 4,830 6.7 32,193 
ﾄﾔﾏ.ｳﾁﾇｷ B 3:ﾄﾞｳｼﾞﾊﾞﾂ BSP25 夜 6 74,437 564,330 5.78 16.88 58 4,409 7.6 33,425 
ﾄﾔﾏ.ｳﾁﾇｷ B 7:ｳｷﾀﾞｼ US7 昼 0 200 800 4.97 0.13 0 1,500 4.0 6,000 
ﾄﾔﾏ.ｳﾁﾇｷ B 8 BSP12 夜 1 7,664 30,656 0.95 1.55 57 4,945 4.0 19,778 
ﾄﾔﾏ.ｳﾁﾇｷ B 8 BSP16 夜 1 6,770 60,930 1.93 0.90 116 7,522 9.0 67,700 
ﾄﾔﾏ.ｳﾁﾇｷ B 8 US7 昼 1 11,420 45,680 1.12 2.73 67 4,178 4.0 16,712 
ﾄﾔﾏ.ｳﾁﾇｷ B 8 US8 昼 1 247 247 0.52 0.17 31 1,482 1.0 1,482 
ﾄﾔﾏ2.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP18 昼 8 49,621 356,396 3.83 10.58 29 4,689 7.2 33,675 
ﾄﾔﾏ2.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP18 夜 2 6,751 75,720 1.03 1.50 31 4,501 11.2 50,480 
ﾄﾔﾏ2.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP19 昼 57 219,746 2,103,692 45.95 45.77 48 4,801 9.6 45,966 
ﾄﾔﾏ2.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP19 夜 52 197,896 2,187,334 33.65 40.52 39 4,884 11.1 53,986 
ﾄﾔﾏ2.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP27 昼 16 188,210 1,104,889 21.38 33.83 80 5,563 5.9 32,657 
ﾄﾔﾏ2.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP27 夜 25 192,494 1,573,708 25.27 34.50 61 5,580 8.2 45,615 
ﾄﾔﾏ2.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP5 昼 66 173,237 1,144,059 57.72 43.75 52 3,960 6.6 26,150 
ﾄﾔﾏ2.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP5 夜 24 52,086 270,421 13.25 13.37 33 3,897 5.2 20,231 
ﾄﾔﾏ2.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ US12 昼 198 338,112 1,459,063 59.65 54.87 18 6,162 4.3 26,593 
ﾄﾔﾏ2.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ US12 夜 40 55,725 201,887 14.52 8.93 22 6,238 3.6 22,599 
ﾄﾔﾏ2.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ US5 昼 14 13,948 52,942 6.70 4.32 29 3,231 3.8 12,265 
ﾄﾔﾏ2.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ BSP18 昼 1 2,170 8,680 0.80 0.43 48 5,008 4.0 20,031 
ﾄﾔﾏ2.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ BSP19 昼 27 113,624 920,068 21.98 22.78 49 4,987 8.1 40,383 
ﾄﾔﾏ2.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ BSP19 夜 24 91,601 1,079,107 19.97 18.73 50 4,890 11.8 57,604 
ﾄﾔﾏ2.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ BSP27 昼 4 54,151 338,980 5.88 10.42 88 5,198 6.3 32,542 
ﾄﾔﾏ2.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ BSP27 夜 6 54,251 257,064 7.10 11.45 71 4,738 4.7 22,451 
ﾄﾔﾏ2.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ BSP5 昼 22 53,542 387,756 27.55 14.50 75 3,693 7.2 26,742 
ﾄﾔﾏ2.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ BSP5 夜 5 14,542 84,558 4.02 3.52 48 4,135 5.8 24,045 
ﾄﾔﾏ2.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ US12 昼 28 57,101 401,759 9.48 9.40 20 6,075 7.0 42,740 
ﾄﾔﾏ2.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ US12 夜 5 5,494 21,018 2.37 0.93 28 5,886 3.8 22,519 
ﾄﾔﾏ2.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ US5 昼 2 1,723 6,046 1.07 0.33 32 5,169 3.5 18,138 
ﾄﾔﾏ2.ｳﾁﾇｷ A 3:ﾄﾞｳｼﾞﾊﾞﾂ BSP18 昼 26 260,432 2,324,388 20.00 59.33 46 4,389 8.9 39,175 
ﾄﾔﾏ2.ｳﾁﾇｷ A 3:ﾄﾞｳｼﾞﾊﾞﾂ BSP18 夜 21 294,604 2,862,164 15.28 64.60 44 4,560 9.7 44,306 
ﾄﾔﾏ2.ｳﾁﾇｷ A 9 BSP18 昼 21 167,944 1,106,124 12.98 40.32 37 4,166 6.6 27,436 
ﾄﾔﾏ2.ｳﾁﾇｷ A 9 BSP18 夜 15 145,471 1,015,305 10.38 33.53 42 4,338 7.0 30,277 
ﾄﾔﾏ2.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP19 夜 1 1,870 22,440 0.43 0.25 26 7,480 12.0 89,760 
ﾄﾔﾏ2.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP27 昼 3 6,570 59,080 1.68 1.83 34 3,584 9.0 32,225 
ﾄﾔﾏ2.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP27 夜 3 5,260 35,370 2.38 0.93 48 5,636 6.7 37,896 
ﾄﾔﾏ2.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP5 昼 1 4,046 24,276 0.78 1.30 47 3,112 6.0 18,674 
ﾄﾔﾏ2.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP5 夜 1 1,110 8,880 0.45 0.23 27 4,757 8.0 38,057 
ﾄﾔﾏ2.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ US12 昼 14 13,812 49,212 4.62 2.53 20 5,452 3.6 19,426 
ﾄﾔﾏ2.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ US12 夜 7 9,735 41,199 6.18 1.58 53 6,148 4.2 26,020 
ﾄﾔﾏ2.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ BSP19 昼 2 940 8,100 1.80 0.20 54 4,700 8.6 40,500 
ﾄﾔﾏ2.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ BSP27 昼 3 1,768 7,072 1.37 0.83 27 2,122 4.0 8,486 
ﾄﾔﾏ2.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ BSP5 昼 1 1,716 6,864 1.22 0.35 73 4,903 4.0 19,611 
ﾄﾔﾏ2.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ US12 昼 1 745 4,470 0.37 0.08 22 8,940 6.0 53,640 
ﾄﾔﾏ2.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ US12 夜 4 11,042 62,252 1.53 1.92 23 5,761 5.6 32,479 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP0 昼 22 55,540 485,806 20.25 17.18 55 3,232 8.7 28,272 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP0 夜 14 53,725 528,770 8.62 13.47 37 3,989 9.8 39,265 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP10 昼 43 108,581 954,060 35.45 29.85 49 3,638 8.8 31,962 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP10 夜 46 77,748 708,500 37.13 21.93 48 3,545 9.1 32,302 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP13 昼 21 85,748 599,695 14.62 17.10 42 5,015 7.0 35,070 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP13 夜 25 102,942 566,429 18.30 25.07 44 4,107 5.5 22,597 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP26 昼 0 1,000 4,000 0.88 0.43 0 2,308 4.0 9,231 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP26 夜 1 18,002 72,008 0.42 4.53 25 3,971 4.0 15,884 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP7 昼 16 47,060 463,395 16.25 10.12 61 4,652 9.8 45,805 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP7 夜 22 74,884 450,052 16.15 15.25 44 4,910 6.0 29,512 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ US10 昼 59 81,386 490,126 24.42 20.07 25 4,056 6.0 24,425 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ US10 夜 35 57,813 401,726 18.17 16.80 31 3,441 6.9 23,912 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ US11 昼 29 43,886 361,335 15.38 11.68 32 3,756 8.2 30,927 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ US11 夜 37 69,509 500,791 23.78 19.53 39 3,558 7.2 25,638 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ BSP0 昼 12 18,552 182,591 14.62 8.13 73 2,281 9.8 22,450 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ BSP0 夜 8 14,583 121,610 5.12 4.67 38 3,125 8.3 26,059 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ BSP10 昼 7 20,566 154,232 8.43 5.75 72 3,577 7.5 26,823 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ BSP10 夜 4 21,455 94,415 1.17 5.00 18 4,291 4.4 18,883 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ BSP13 昼 14 62,672 455,613 13.78 16.02 59 3,913 7.3 28,446 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ BSP13 夜 11 47,945 345,160 6.45 10.52 35 4,559 7.2 32,820 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ BSP7 夜 2 11,987 143,844 1.03 3.72 31 3,225 12.0 38,702 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ US10 昼 18 59,432 239,166 6.97 14.85 23 4,002 4.0 16,105 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ US10 夜 5 21,697 83,988 3.58 7.30 43 2,972 3.9 11,505 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ US11 昼 9 10,722 93,067 6.60 3.00 44 3,574 8.7 31,022 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ US11 夜 11 18,785 141,210 6.83 5.07 37 3,708 7.5 27,870 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 3:ﾄﾞｳｼﾞﾊﾞﾂ BSP26 昼 21 257,822 2,692,727 20.15 66.37 58 3,885 10.4 40,573 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 3:ﾄﾞｳｼﾞﾊﾞﾂ BSP26 夜 18 116,793 1,302,838 18.20 31.13 61 3,751 11.2 41,847 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 5:PPｹｰｽ US10 昼 1 19,740 118,440 0.42 6.15 25 3,210 6.0 19,259 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 5:PPｹｰｽ US10 夜 2 10,873 75,124 1.33 4.43 40 2,453 6.9 16,945 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 7:ｳｷﾀﾞｼ BSP0 昼 1 2,850 11,400 0.68 0.90 41 3,167 4.0 12,667 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 7:ｳｷﾀﾞｼ BSP7 昼 1 2,010 8,040 1.05 0.45 63 4,467 4.0 17,867 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 7:ｳｷﾀﾞｼ BSP7 夜 3 11,059 44,603 4.68 3.18 94 3,474 4.0 14,011 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 7:ｳｷﾀﾞｼ US10 昼 1 4,400 17,600 0.48 1.55 29 2,839 4.0 11,355 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 8 US10 夜 1 770 11,550 0.93 0.27 56 2,888 15.0 43,313 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 9 BSP26 昼 4 29,955 388,716 3.05 10.18 46 2,942 13.0 38,172 
ﾋｶﾞｼ1.ｳﾁﾇｷ A 9 BSP26 夜 3 25,601 249,496 2.03 8.17 41 3,135 9.7 30,551 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP0 昼 21 54,044 688,482 19.13 13.80 55 3,916 12.7 49,890 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP0 夜 13 57,000 702,871 10.10 12.97 47 4,396 12.3 54,206 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP10 昼 10 16,461 146,008 13.73 5.25 82 3,135 8.9 27,811 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP10 夜 12 26,481 266,334 9.53 8.32 48 3,184 10.1 32,024 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP13 昼 16 63,039 660,021 15.30 15.90 57 3,965 10.5 41,511 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP13 夜 17 54,765 490,264 13.33 13.72 47 3,993 9.0 35,742 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP7 昼 4 13,015 155,600 5.08 3.22 76 4,046 12.0 48,373 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ BSP7 夜 7 9,580 79,076 6.75 3.63 58 2,637 8.3 21,764 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ US10 昼 25 53,888 323,202 13.38 14.37 32 3,751 6.0 22,497 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ US10 夜 40 96,627 740,387 25.33 26.38 38 3,662 7.7 28,063 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ US11 昼 19 20,978 98,884 13.72 7.08 43 2,962 4.7 13,960 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 1:ｽﾀﾝﾀﾞｰﾄﾞ US11 夜 17 22,113 118,282 13.48 5.65 48 3,914 5.3 20,935 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ BSP0 昼 12 50,845 533,985 15.50 13.10 78 3,881 10.5 40,762 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ BSP0 夜 3 20,370 177,600 9.22 6.15 184 3,312 8.7 28,878 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ BSP10 昼 4 39,705 131,870 2.90 9.75 44 4,072 3.3 13,525 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ BSP10 夜 2 7,760 51,900 2.67 1.93 80 4,014 6.7 26,845 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ BSP13 昼 11 83,673 447,518 15.02 21.57 82 3,880 5.3 20,750 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ BSP13 夜 6 41,669 252,803 7.07 9.90 71 4,209 6.1 25,536 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ BSP26 昼 1 5,660 50,940 0.87 1.65 52 3,430 9.0 30,873 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ US10 昼 15 84,499 303,600 9.75 20.45 39 4,132 3.6 14,846 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ US10 夜 13 72,417 222,392 10.22 21.48 47 3,371 3.1 10,352 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ US11 昼 3 3,164 15,847 1.88 1.05 38 3,013 5.0 15,092 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 2:ﾄﾞｳｼﾞｱﾅ US11 夜 2 2,687 18,598 1.58 0.98 48 2,733 6.9 18,913 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 3:ﾄﾞｳｼﾞﾊﾞﾂ BSP26 昼 3 70,733 667,998 3.65 15.75 73 4,491 9.4 42,413 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 3:ﾄﾞｳｼﾞﾊﾞﾂ BSP26 夜 4 23,116 257,794 1.48 6.02 22 3,842 11.2 42,847 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 7:ｳｷﾀﾞｼ BSP0 昼 1 3,630 32,670 1.33 1.18 80 3,068 9.0 27,608 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 7:ｳｷﾀﾞｼ BSP7 昼 1 735 2,940 0.48 0.12 29 6,300 4.0 25,200 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 9 BSP26 昼 0 1,000 16,000 0.28 0.32 0 3,158 16.0 50,526 
ﾋｶﾞｼ1.ｳﾁﾇｷ B 9 BSP26 夜 1 8,987 143,792 0.50 3.00 30 2,996 16.0 47,931 
ﾋｶﾞｼ1.ｳﾁﾇｷ C 7:ｳｷﾀﾞｼ BSP7 昼 19 40,240 180,740 13.82 7.55 44 5,330 4.5 23,939 
ﾋｶﾞｼ1.ｳﾁﾇｷ C 7:ｳｷﾀﾞｼ BSP7 夜 19 52,656 290,472 13.03 10.13 41 5,196 5.5 28,665 
ｷｮｳﾄ.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ CBSP14 昼 26 116,708 974,231 14.05 22.17 32 5,265 8.3 43,950 
ｷｮｳﾄ.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ CBSP14 夜 32 89,649 762,010 21.47 17.45 40 5,137 8.5 43,668 
ｷｮｳﾄ.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ CBSP15 昼 40 146,523 1,312,475 28.98 28.85 43 5,079 9.0 45,493 
ｷｮｳﾄ.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ CBSP15 夜 40 120,220 908,565 20.82 22.68 31 5,300 7.6 40,054 
ｷｮｳﾄ.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ CBSP17 昼 37 122,426 1,252,299 23.88 22.43 39 5,457 10.2 55,823 
ｷｮｳﾄ.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ CBSP17 夜 22 67,434 523,197 11.60 12.20 32 5,527 7.8 42,885 
ｷｮｳﾄ.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ CUS9 昼 95 128,364 557,553 31.35 19.38 20 6,622 4.3 28,765 
ｷｮｳﾄ.ｳﾁﾇｷ A 1:ｽﾀﾝﾀﾞｰﾄﾞ CUS9 夜 18 20,321 86,866 5.03 3.23 17 6,285 4.3 26,866 
ｷｮｳﾄ.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ CBSP14 昼 23 127,870 1,200,746 16.37 22.95 43 5,572 9.4 52,320 
ｷｮｳﾄ.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ CBSP14 夜 24 102,295 762,641 17.42 22.55 44 4,536 7.5 33,820 
ｷｮｳﾄ.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ CBSP15 昼 34 133,186 1,142,228 26.82 27.90 47 4,774 8.6 40,940 
ｷｮｳﾄ.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ CBSP15 夜 39 139,804 1,312,661 29.00 27.83 45 5,023 9.4 47,161 
ｷｮｳﾄ.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ CBSP17 昼 27 133,742 1,391,950 18.80 26.03 42 5,137 10.4 53,468 
ｷｮｳﾄ.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ CBSP17 夜 27 82,542 693,694 18.63 15.80 41 5,224 8.4 43,905 
ｷｮｳﾄ.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ CUS9 昼 22 49,684 215,215 9.15 7.67 25 6,481 4.3 28,072 
ｷｮｳﾄ.ｳﾁﾇｷ A 2:ﾄﾞｳｼﾞｱﾅ CUS9 夜 10 16,634 83,049 3.57 2.57 21 6,481 5.0 32,357 
